[2026-08-05 10:20:52.360] [INFO   ] [JuggManagerCreator] Start Init Jugg by embedded on /Users/radar/Downloads/gitlab127001/bayshier
[2026-08-05 10:20:52.371] [FINE   ] [JuggManager] No suggest run configuration
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] IDE version: IdeVersion(name=Android Studio Quail 3 | 2026.1.3, type=AI, mainVersion=261.26222.65, fullVersion=261.26222.65.2613.15948027)
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] plugin info: Version: 3.0.35-release, Compile-Date: 2026-07-23 19:24:21, Compile-Timestamp: 1784805861931, 
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] os.name: Mac OS X, os.version: 26.5.2
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] Idea JVM version: [25, 0, 2]
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] gradleDistributionUrl: [file not found]
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] systemPath: /Users/radar/Library/Caches/Google/AndroidStudio2026.1.3
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] device MIN API: 26
[2026-08-05 10:20:52.371] [FINE   ] [ProjectInfoReader] printProjectInfo cost: 0 ms
[2026-08-05 10:20:52.373] [FINE   ] [JuggServerChooser] Update server rules: [ServerRule(url=http://wormchen-any1.devcloud.woa.com:12305, checkReachableHost=wormchen-any1.devcloud.woa.com), ServerRule(url=http://sickworm.com:12305, checkReachableHost=null)]
[2026-08-05 10:20:52.373] [FINE   ] [JuggServerChooser] Check server rule: ServerRule(url=http://wormchen-any1.devcloud.woa.com:12305, checkReachableHost=wormchen-any1.devcloud.woa.com)
[2026-08-05 10:20:52.372] [FINE   ] [DeployHistoryManager] checkProjectDirChanged, historyProjectDir: /Users/radar/Downloads/gitlab127001/bayshier, realProjectDir: /Users/radar/Downloads/gitlab127001/bayshier
[2026-08-05 10:20:52.374] [FINE   ] [DeployHistoryManager] Project dir is not changed, continue to recover from deploy history later
[2026-08-05 10:20:52.376] [INFO   ] [JuggManager] Start jugg finished.
[2026-08-05 10:20:52.376] [FINE   ] [JuggManager] Checking updates...
[2026-08-05 10:20:52.377] [FINE   ] [JuggManager] job <Init Jugg> finished, cost 10ms
[2026-08-05 10:20:52.378] [FINE   ] [JuggManager] JuggDeploymentService.preInit, cost 0ms
[2026-08-05 10:20:52.438] [FINE   ] [JuggServer] report Init Jugg response: [200] 2366704
[2026-08-05 10:20:52.468] [FINE   ] [JuggServer] check update response: [200] {"latestVersion":"3.2.2-release","isNeedUpgrade":false,"downloadUrl":"https://jugg.sickworm.com/download_page","templateList":[],"notification":null,"customConfigJson":{"servers":null,"buildFileList":[],"buildFileRules":[],"dontFilterIgnoredFileRules":[],"moduleCustomConfigs":[],"customCompilers":null}}
[2026-08-05 10:20:52.469] [FINE   ] [CheckUpdateHandler] Check update result: VersionData(latestVersion=3.2.2-release, isNeedUpgrade=false, downloadUrl=https://jugg.sickworm.com/download_page, templateList=[], notification=null, customConfigJson=ProjectCustomConfig(servers=null, buildFileList=[], buildFileRules=[], dontFilterIgnoredFileRules=[], moduleCustomConfigs=[], customCompilers=null, embeddedApksSearchRules=null))
[2026-08-05 10:20:52.469] [FINE   ] [CustomConfigManager] No need to update default custom config.
[2026-08-05 10:20:52.470] [FINE   ] [JuggHotUpdateDownloader] notifyHotUpdateIfNeeded false
[2026-08-05 10:20:52.470] [FINE   ] [JuggHotUpdateDownloader] notifyInstallUpdateIfNeeded false
[2026-08-05 10:20:52.597] [FINE   ] [JuggManager] job <Init project info> waiting for TaskRunnerManager lock, thread=ApplicationImpl pooled thread 7
[2026-08-05 10:20:52.598] [FINE   ] [JuggManager] job <Init project info> acquired TaskRunnerManager lock, waitCost=1ms
[2026-08-05 10:20:52.598] [FINE   ] [JuggManager] job <Init project info> start
[2026-08-05 10:20:52.598] [FINE   ] [JuggManager] Start recover deploy context
[2026-08-05 10:20:52.606] [FINE   ] [DeployHistoryManager] tryGetContextRecoverInfoFromDb recover feature is available
[2026-08-05 10:20:52.606] [FINE   ] [DeployHistoryManager] getChangedFilesSinceLastFullCompiled isOnInit true
[2026-08-05 10:20:52.607] [INFO   ] [DeployHistoryManager] Project has not been commit yet, fullCompileGitCommitHash is null, need full compile first.
[2026-08-05 10:20:52.607] [FINE   ] [DeployHistoryManager] No compile context db found
[2026-08-05 10:20:52.607] [FINE   ] [DeployHistoryManager] tryGetContextRecoverInfoFromDb, changedFiles: null, cost: 1ms; compileContextInfo: null, cost: 0ms; deployedFiles: null,  cost: 0ms.
[2026-08-05 10:20:52.607] [FINE   ] [DeployHistoryManager] getChangedFilesSinceLastFullCompiled failed, return null
[2026-08-05 10:20:52.607] [FINE   ] [JuggManager] Can not recover from deploy history, please run gradle compile first
[2026-08-05 10:20:52.607] [FINE   ] [JuggManager] job <Init project info> finished, cost 9ms
[2026-08-05 10:20:52.654] [FINE   ] [JuggServer] report Init project info response: [200] 2366706
[2026-08-05 10:20:54.448] [FINE   ] [McpLocalServer] start: Server is already running
[2026-08-05 10:20:57.364] [FINE   ] [JuggServerChooser] wormchen-any1.devcloud.woa.com is not reachable
[2026-08-05 10:20:57.364] [FINE   ] [JuggServerChooser] Check server rule: ServerRule(url=http://sickworm.com:12305, checkReachableHost=null)
[2026-08-05 10:20:57.364] [FINE   ] [JuggServerChooser] Choose server http://sickworm.com:12305 for no check condition.
[2026-08-05 10:20:57.364] [FINE   ] [JuggServerChooser] No need update server, still use http://sickworm.com:12305
[2026-08-05 10:20:57.375] [FINE   ] [JuggServerChooser] wormchen-any1.devcloud.woa.com is not reachable
[2026-08-05 10:20:57.375] [FINE   ] [JuggServerChooser] Check server rule: ServerRule(url=http://sickworm.com:12305, checkReachableHost=null)
[2026-08-05 10:20:57.375] [FINE   ] [JuggServerChooser] Choose server http://sickworm.com:12305 for no check condition.
[2026-08-05 10:20:57.375] [FINE   ] [JuggServerChooser] No need update server, still use http://sickworm.com:12305
[2026-08-05 10:20:58.072] [FINE   ] [McpLocalServer] start: Server is already running
[2026-08-05 10:21:02.381] [FINE   ] [JuggManager] background job <Auto update Jugg CLI> start
[2026-08-05 10:21:02.381] [FINE   ] [JuggCliAutoUpdater] Already auto-update check
[2026-08-05 10:21:02.381] [FINE   ] [JuggManager] background job <Auto update Jugg CLI> finished, cost 0ms
[2026-08-05 10:21:06.387] [FINE   ] [McpLocalServer] start: Server is already running
[2026-08-05 10:21:42.237] [INFO   ] [JuggManagerCreator] Release Jugg on /Users/radar/Downloads/gitlab127001/bayshier
[2026-08-05 10:21:42.238] [FINE   ] [JuggManager] project /Users/radar/Downloads/gitlab127001/bayshier dispose
